,Gene,chromosome,start,CNV (lr) RNA,CNV (baf) RNA,Methylation RNA,CNV (lr) Protein,CNV (baf) Protein,Methylation Protein,CNV (lr) Phospho,CNV (baf) Phospho,Methylation Phospho,Mutation RNA,Mutation Protein,Mutation Phospho
3386,SULT1A1,chr16,28605196,0,0,0,0,0,0,0,0,0,,,
3387,SUMO1,chr2,202206180,1,0,0,1,0,0,1,0,0,,,
3388,SUN2,chr22,38734725,1,0,1,1,0,1,1,0,1,,,
3389,SUPT16H,chr14,21351472,1,1,0,1,1,0,1,1,0,,,
3390,SUPT5H,chr19,39436156,0,0,0,0,0,0,0,0,0,,,
3391,SUPT6H,chr17,28662091,1,1,0,1,1,0,1,1,0,,,
3392,SUPV3L1,chr10,69180232,1,0,0,1,0,0,1,0,0,,,
3393,SURF2,chr9,133356552,1,0,0,1,0,0,1,0,0,,,
3394,SURF6,chr9,133328774,1,0,0,0,0,0,0,0,0,,,
3395,SUZ12,chr17,31937018,1,0,0,0,0,0,0,0,0,,,
3396,SVIL,chr10,29457338,1,0,0,0,0,0,0,0,0,,,
3397,SVIP,chr11,22813799,1,0,0,1,0,0,1,0,0,,,
3398,SYAP1,chrX,16719632,1,0,0,1,0,0,1,0,0,,,
3399,SYBU,chr8,109573978,1,1,0,1,1,0,1,1,0,,,
3400,SYDE1,chr19,15107403,0,0,1,0,0,1,0,0,1,,,
3401,SYK,chr9,90801787,1,0,1,0,0,1,0,0,1,,,
3402,SYMPK,chr19,45815410,1,0,0,1,0,0,1,0,0,,,
3403,SYNE1,chr6,152121684,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3404,SYNE2,chr14,63852983,1,0,0,1,0,0,1,0,0,,,
3405,SYNJ1,chr21,32628759,1,0,0,1,0,0,1,0,0,,,
3406,SYNJ2,chr6,157981887,1,0,0,1,0,0,1,0,0,,,
3407,SYNM,chr15,99098217,0,0,1,0,0,1,0,0,1,,,
3408,SYNRG,chr17,37514797,0,0,0,0,0,0,0,0,0,,,
3409,SYTL2,chr11,85694224,0,0,1,0,0,1,0,0,1,,,
3410,SYTL4,chrX,100674491,1,0,0,1,0,0,1,0,0,,,
3411,SYVN1,chr11,65121780,0,0,0,0,0,0,0,0,0,,,
3412,SZT2,chr1,43389882,0,0,0,0,0,0,0,0,0,,,
3413,TAB1,chr22,39399741,0,0,0,0,0,0,0,0,0,,,
3414,TAB2,chr6,149218641,1,0,0,1,0,0,1,0,0,,,
3415,TAB3,chrX,30827442,0,0,0,0,0,0,0,0,0,,,
3416,TACC1,chr8,38728186,1,0,0,1,0,0,1,0,0,,,
3417,TACC2,chr10,121989174,1,1,0,1,0,0,1,0,0,,,
3418,TACC3,chr4,1721490,1,0,0,0,0,0,0,0,0,,,
3419,TADA3,chr3,9779860,1,0,0,1,0,0,1,0,0,,,
3420,TAF1,chrX,71366239,1,0,0,1,1,0,1,1,0,,,
3421,TAF10,chr11,6606296,1,0,0,1,0,0,1,0,0,,,
3422,TAF12,chr1,28589323,1,0,0,1,0,0,1,0,0,,,
3423,TAF15,chr17,35713791,1,1,0,1,1,0,1,1,0,,,
3424,TAF2,chr8,119730775,1,0,0,1,0,0,1,0,0,,,
3425,TAF4,chr20,61953469,1,0,1,0,0,1,0,0,1,,,
3426,TAF6L,chr11,62771303,0,0,0,0,0,0,0,0,0,,,
3427,TAF7,chr5,141260225,1,0,0,1,0,0,1,0,0,,,
3428,TAGLN2,chr1,159918107,1,0,0,1,0,0,1,0,0,,,
3429,TALDO1,chr11,747329,1,0,0,1,0,0,1,0,0,,,
3430,TANC1,chr2,158968671,0,0,0,0,0,0,0,0,0,,,
3431,TANK,chr2,161136908,1,0,0,1,0,0,1,0,0,,,
3432,TAOK1,chr17,29390464,1,0,0,1,0,0,1,0,0,,,
3433,TAOK2,chr16,29973641,0,0,0,0,0,0,0,0,0,,,
3434,TAOK3,chr12,118149801,1,0,0,1,0,0,1,0,0,,,
3435,TAPT1,chr4,16160505,1,0,0,0,0,0,0,0,0,,,
3436,TARBP2,chr12,53500921,1,0,0,0,0,0,0,0,0,,,
3437,TARDBP,chr1,11012344,1,0,0,1,0,0,1,0,0,,,
3438,TAX1BP1,chr7,27739331,1,0,0,1,0,0,1,0,0,,,
3439,TBC1D1,chr4,37891087,1,0,0,1,0,0,1,0,0,,,
3440,TBC1D10A,chr22,30291990,1,0,0,1,0,0,1,0,0,,,
3441,TBC1D10B,chr16,30357102,1,0,0,1,0,0,1,0,0,,,
3442,TBC1D12,chr10,94402504,0,0,0,0,0,0,0,0,0,,,
3443,TBC1D13,chr9,128787204,1,0,0,1,0,0,1,0,0,,,
3444,TBC1D14,chr4,6909242,1,0,0,1,0,0,1,0,0,,,
3445,TBC1D15,chr12,71839707,1,0,0,1,0,0,1,0,0,,,
3446,TBC1D16,chr17,79932343,1,0,0,0,0,0,0,0,0,,,
3447,TBC1D17,chr19,49877425,1,0,0,1,0,0,1,0,0,,,
3448,TBC1D2,chr9,98198999,0,0,0,0,0,0,0,0,0,,,
3449,TBC1D22A,chr22,46762617,1,1,0,1,0,0,1,0,0,,,
3450,TBC1D22B,chr6,37257772,1,0,0,1,0,0,1,0,0,,,
3451,TBC1D23,chr3,100261000,1,0,0,1,0,0,1,0,0,,,
3452,TBC1D24,chr16,2475051,1,0,0,1,0,0,1,0,0,,,
3453,TBC1D2B,chr15,77984036,1,0,0,1,0,0,1,0,0,,,
3454,TBC1D4,chr13,75283503,1,0,0,1,0,0,1,0,0,,,
3455,TBC1D8,chr2,101007617,1,0,0,0,0,0,0,0,0,,,
3456,TBC1D9B,chr5,179862066,1,0,0,1,0,0,1,0,0,,,
3457,TBCB,chr19,36114289,1,1,0,1,1,0,1,1,0,,,
3458,TBCC,chr6,42744481,1,0,0,1,0,0,1,0,0,,,
3459,TBCEL,chr11,121024072,0,0,0,0,0,0,0,0,0,,,
3460,TBK1,chr12,64451880,1,0,0,1,0,0,1,0,0,,,
3461,TBL1X,chrX,9463295,1,0,0,0,0,0,0,0,0,,,
3462,TBL1XR1,chr3,177019340,1,0,0,1,0,0,1,0,0,,,
3463,TBRG4,chr7,45100100,1,0,0,1,0,0,1,0,0,,,
3464,TBX2,chr17,61399896,0,0,1,0,0,1,0,0,1,,,
3465,TCEA1,chr8,53966552,1,0,0,1,0,0,1,0,0,,,
3466,TCEA3,chr1,23381061,1,0,0,1,0,0,1,0,0,,,
3467,TCEAL3,chrX,103607451,0,0,0,0,0,0,0,0,0,,,
3468,TCEAL4,chrX,103576231,0,0,0,0,0,0,0,0,0,,,
3469,TCERG1,chr5,146447311,1,0,0,0,0,0,0,0,0,,,
3470,TCF12,chr15,56918623,1,0,0,1,0,0,1,0,0,,,
3471,TCF25,chr16,89873570,1,0,0,1,0,0,1,0,0,,,
3472,TCIRG1,chr11,68039016,0,0,0,0,0,0,0,0,0,,,
3473,TCOF1,chr5,150357629,1,0,0,1,0,0,1,0,0,,,
3474,TCP1,chr6,159778498,1,0,0,1,0,0,1,0,0,,,
3475,TCP11L1,chr11,33039417,0,0,0,0,0,0,0,0,0,,,
3476,TDRD3,chr13,60396457,1,0,0,1,0,0,1,0,0,,,
3477,TEAD1,chr11,12674591,0,0,0,0,0,0,0,0,0,,,
3478,TEAD3,chr6,35473597,0,0,0,0,0,0,0,0,0,,,
3479,TECPR1,chr7,98214624,1,0,0,1,0,0,1,0,0,,,
3480,TECPR2,chr14,102362963,1,0,0,1,0,0,1,0,0,,,
3481,TELO2,chr16,1493344,1,0,0,0,0,0,0,0,0,,,
3482,TEP1,chr14,20365667,0,0,0,0,0,0,0,0,0,,,
3483,TERF2,chr16,69355561,1,0,0,1,0,0,1,0,0,,,
3484,TERF2IP,chr16,75647786,1,0,0,1,0,0,1,0,0,,,
3485,TES,chr7,116210493,1,0,0,1,0,0,1,0,0,,,
3486,TEX10,chr9,100302077,0,0,0,0,0,0,0,0,0,,,
3487,TEX2,chr17,64147227,1,0,0,1,0,0,1,1,0,,,
3488,TEX264,chr3,51662693,1,0,0,1,0,0,1,0,0,,,
3489,TFAM,chr10,58385022,1,0,0,0,0,0,0,0,0,,,
3490,TFAP4,chr16,4257186,0,0,0,0,0,0,0,0,0,,,
3491,TFCP2,chr12,51093663,1,0,0,1,0,0,1,0,0,,,
3492,TFCP2L1,chr2,121216587,0,1,0,0,1,0,0,1,0,,,
3493,TFDP2,chr3,141944428,1,0,0,0,0,0,0,0,0,,,
3494,TFE3,chrX,49028726,0,0,0,0,0,0,0,0,0,,,
3495,TFEB,chr6,41683978,1,1,0,1,1,0,1,1,0,,,
3496,TFG,chr3,100709331,1,0,0,1,0,0,1,0,0,,,
3497,TFIP11,chr22,26491225,1,0,0,1,0,0,1,0,0,,,
3498,TFRC,chr3,196027183,1,0,0,1,0,0,1,0,0,,,
3499,TGFB1I1,chr16,31471585,0,0,1,0,0,1,0,0,1,,,
3500,TGFBI,chr5,136028895,0,0,0,0,0,0,0,0,0,,,
3501,TGFBR2,chr3,30606502,0,0,0,0,0,0,0,0,0,,,
3502,TGM2,chr20,38127387,1,0,0,1,0,0,1,0,0,,,
3503,TGOLN2,chr2,85318020,1,0,0,0,0,0,0,0,0,,,
3504,TGS1,chr8,55773142,1,0,0,1,0,0,1,0,0,,,
3505,THADA,chr2,43230836,1,0,0,1,0,0,1,0,0,,,
3506,THNSL2,chr2,88170295,1,0,1,1,0,1,1,0,1,,,
3507,THOC1,chr18,214520,1,0,0,0,0,0,0,0,0,,,
3508,THOC2,chrX,123600561,1,0,1,1,0,1,1,0,1,,,
3509,THOC5,chr22,29505879,1,0,0,0,0,0,0,0,0,,,
3510,THOP1,chr19,2785460,1,0,0,1,0,0,1,0,0,,,
3511,THRA,chr17,40058290,0,0,0,0,0,0,0,0,0,,,
3512,THRAP3,chr1,36224416,1,0,0,1,0,0,1,0,0,,,
3513,THSD4,chr15,71096952,1,0,0,1,1,0,1,1,0,,,
3514,THUMPD1,chr16,20702816,1,0,0,1,0,0,1,0,0,,,
3515,THUMPD3,chr3,9362842,1,0,0,1,1,0,1,1,0,,,
3516,TIAL1,chr10,119571802,1,0,0,1,0,0,1,0,0,,,
3517,TIAM1,chr21,31118416,0,0,0,0,0,0,0,0,0,,,
3518,TIFA,chr4,112274542,1,0,0,1,0,0,1,0,0,,,
3519,TIMM8A,chrX,101345659,0,0,0,0,0,0,0,0,0,,,
3520,TINF2,chr14,24239643,0,0,0,0,0,0,0,0,0,,,
3521,TJP1,chr15,29699367,1,0,0,1,0,0,1,0,0,,,
3522,TJP2,chr9,69121264,1,0,0,1,0,0,1,0,0,,,
3523,TJP3,chr19,3708109,1,0,0,1,0,0,1,0,0,,,
3524,TKT,chr3,53224707,1,0,0,1,0,0,1,0,0,,,
3525,TLE1,chr9,81583683,0,0,0,0,0,0,0,0,0,,,
3526,TLE3,chr15,70047790,1,0,0,1,0,0,1,0,0,,,
3527,TLK1,chr2,170990823,1,0,0,1,0,0,1,0,0,,,
3528,TLK2,chr17,62458658,1,0,0,1,0,0,1,0,0,,,
3529,TLN1,chr9,35696948,1,0,0,1,0,0,1,0,0,,,
3530,TMBIM1,chr2,218274192,1,0,0,1,0,0,1,0,0,,,
3531,TMED8,chr14,77335021,1,0,0,1,0,0,1,0,0,,,
3532,TMEM106A,chr17,43211835,0,0,0,0,0,0,0,0,0,,,
3533,TMEM11,chr17,21197280,1,0,0,0,0,0,0,0,0,,,
3534,TMEM115,chr3,50354749,1,0,0,1,0,0,1,0,0,,,
3535,TMEM131,chr2,97756333,0,0,0,0,0,0,0,0,0,,,
3536,TMEM132E,chr17,34579487,1,0,0,1,0,0,1,0,0,,,
3537,TMEM134,chr11,67461710,0,0,0,0,0,0,0,0,0,,,
3538,TMEM159,chr16,21158377,1,0,0,1,0,0,1,0,0,,,
3539,TMEM176B,chr7,150791285,0,0,0,0,0,0,0,0,0,,,
3540,TMEM179B,chr11,62787415,1,0,0,0,0,0,0,0,0,,,
3541,TMEM181,chr6,158536436,1,0,0,0,0,0,0,0,0,,,
3542,TMEM192,chr4,165070608,1,0,0,1,0,0,1,0,0,,,
3543,TMEM201,chr1,9588922,1,0,0,1,0,0,1,0,0,,,
3544,TMEM209,chr7,130164715,1,0,0,0,0,0,0,0,0,,,
3545,TMEM214,chr2,27032910,0,0,0,0,0,0,0,0,0,,,
3546,TMEM230,chr20,5068232,1,0,0,1,0,0,1,0,0,,,
3547,TMEM245,chr9,109015152,1,0,0,1,0,0,1,0,0,,,
3548,TMEM51,chr1,15152532,1,1,0,1,0,0,1,0,0,,,
3549,TMEM63A,chr1,225845536,1,0,0,1,0,0,1,0,0,,,
3550,TMEM63B,chr6,44126914,0,0,0,0,0,0,0,0,0,,,
3551,TMEM87A,chr15,42210452,1,0,0,1,0,0,1,0,0,,,
3552,TMEM87B,chr2,112055223,0,0,0,0,0,0,0,0,0,,,
3553,TMEM88,chr17,7855065,0,1,1,0,1,1,0,1,1,,,
3554,TMEM9B,chr11,8947294,1,0,0,1,0,0,1,0,0,,,
3555,TMF1,chr3,69019827,1,0,0,1,0,0,1,0,0,,,
3556,TMOD3,chr15,51829628,0,0,0,0,0,0,0,0,0,,,
3557,TMPO,chr12,98515512,1,0,0,1,0,0,1,0,0,,,
3558,TMSB10,chr2,84905625,1,0,0,0,0,0,0,0,0,,,
3559,TMSB4X,chrX,12975108,0,0,0,0,0,0,0,0,0,,,
3560,TMUB1,chr7,151081080,1,0,0,1,0,0,1,0,0,,,
3561,TMX1,chr14,51240162,1,0,0,1,0,0,1,1,0,,,
3562,TMX2,chr11,57712600,0,0,0,0,0,0,0,0,0,,,
3563,TMX4,chr20,7977348,1,0,0,1,0,0,1,0,0,,,
3564,TNFAIP3,chr6,137867188,0,0,0,0,0,0,0,0,0,,,
3565,TNFAIP8,chr5,119268692,1,0,0,1,0,0,1,0,0,,,
3566,TNIK,chr3,171061339,1,0,0,1,0,0,1,0,0,,,
3567,TNIP1,chr5,151029945,1,0,0,1,0,0,1,0,0,,,
3568,TNIP2,chr4,2741648,0,0,0,0,0,0,0,0,0,,,
3569,TNK1,chr17,7380534,0,0,1,0,0,1,0,0,1,,,
3570,TNK2,chr3,195863364,0,0,0,0,0,0,0,0,0,,,
3571,TNKS1BP1,chr11,57299638,0,0,1,0,0,1,0,0,1,,,
3572,TNPO2,chr19,12699194,1,0,0,0,0,0,0,0,0,,,
3573,TNRC18,chr7,5306790,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3574,TNRC6A,chr16,24610209,0,0,0,0,0,0,0,0,0,,,
3575,TNRC6B,chr22,40044817,1,0,0,1,0,0,1,0,0,,,
3576,TNRC6C,chr17,77959240,0,0,1,0,0,1,0,0,1,,,
3577,TNS3,chr7,47275154,1,0,0,1,0,0,1,0,0,,,
3578,TOE1,chr1,45339670,1,1,0,0,1,0,0,1,0,,,
3579,TOM1,chr22,35299275,1,0,0,1,0,0,1,0,0,,,
3580,TOM1L1,chr17,54899387,0,0,0,0,0,0,0,0,0,,,
3581,TOM1L2,chr17,17843511,1,0,0,1,0,0,1,0,0,,,
3582,TOMM20,chr1,235109336,0,0,0,0,0,0,0,0,0,,,
3583,TOMM22,chr22,38681948,1,0,0,0,0,0,0,0,0,,,
3584,TOMM34,chr20,44942130,0,0,0,0,0,0,0,0,0,,,
3585,TOP1,chr20,41028818,1,0,0,1,0,0,1,0,0,,,
3586,TOP2B,chr3,25597905,1,0,0,1,0,0,1,0,0,,,
3587,TOR1AIP1,chr1,179882042,1,0,0,1,0,0,1,0,0,,,
3588,TOX4,chr14,21476597,1,0,0,1,0,0,1,0,0,,,
3589,TP53BP1,chr15,43403061,1,0,0,1,0,0,1,0,0,,,
3590,TP53BP2,chr1,223779899,1,0,0,1,0,0,1,0,0,,,
3591,TP53I11,chr11,44885903,0,0,0,0,0,0,0,0,0,,,
3592,TP53RK,chr20,46684365,0,0,0,0,0,0,0,0,0,,,
3593,TPCN1,chr12,113221050,1,0,0,1,0,0,1,0,0,,,
3594,TPD52,chr8,80034745,1,1,0,1,1,0,1,1,0,,,
3595,TPD52L1,chr6,125119049,0,0,0,0,0,0,0,0,0,,,
3596,TPD52L2,chr20,63865228,1,0,0,1,0,0,1,0,0,,,
3597,TPI1,chr12,6867119,1,0,0,0,0,0,0,0,0,,,
3598,TPM1,chr15,63042632,1,0,0,1,0,0,1,0,0,,,
3599,TPM2,chr9,35681992,0,0,0,0,0,0,0,0,0,,,
3600,TPM3,chr1,154155304,1,0,0,1,0,0,1,0,0,,,
3601,TPM4,chr19,16067021,1,0,0,0,0,0,0,0,0,,,
3602,TPMT,chr6,18128311,1,0,0,0,0,0,0,0,0,,,
3603,TPPP,chr5,659862,1,0,0,0,0,0,0,0,0,,,
3604,TPPP3,chr16,67389809,0,0,0,0,0,0,0,0,0,,,
3605,TPR,chr1,186311652,0,0,0,0,0,0,0,0,0,,,
3606,TPRN,chr9,137191617,1,0,0,1,0,0,1,0,0,,,
3607,TRA2A,chr7,23504780,1,0,0,0,0,0,0,0,0,,,
3608,TRA2B,chr3,185915906,1,0,0,1,0,0,1,0,0,,,
3609,TRAF1,chr9,120902393,1,0,0,0,0,0,0,0,0,,,
3610,TRAF2,chr9,136881912,1,0,0,1,0,0,1,0,0,,,
3611,TRAF3IP1,chr2,238320441,1,0,0,1,0,0,1,0,0,,,
3612,TRAF4,chr17,28743984,0,0,0,0,0,0,0,0,0,,,
3613,TRAF6,chr11,36487027,1,0,0,1,0,0,1,0,0,,,
3614,TRAF7,chr16,2155698,0,0,0,0,0,0,0,0,0,,,
3615,TRAFD1,chr12,112125501,1,0,0,1,0,0,1,0,0,,,
3616,TRAM1,chr8,70573442,1,1,0,1,0,0,1,0,0,,,
3617,TRAP1,chr16,3651639,0,0,0,0,0,0,0,0,0,,,
3618,TRAPPC10,chr21,44012319,1,1,0,1,1,0,1,1,0,,,
3619,TRAPPC11,chr4,183659267,1,1,0,1,0,0,1,0,0,,,
3620,TRAPPC12,chr2,3379675,0,0,0,0,0,0,0,0,0,,,
3621,TRAPPC8,chr18,31829173,1,0,0,1,0,0,1,0,0,,,
3622,TRAPPC9,chr8,139727725,1,0,0,0,1,0,0,1,0,,,
3623,TRIM11,chr1,228393673,0,1,0,0,0,0,0,0,0,,,
3624,TRIM2,chr4,153152342,1,0,0,1,0,0,1,0,0,,,
3625,TRIM24,chr7,138460334,1,0,0,1,0,0,1,0,0,,,
3626,TRIM25,chr17,56836387,0,0,0,0,0,0,0,0,0,,,
3627,TRIM27,chr6,28903002,0,0,0,0,0,0,0,0,0,,,
3628,TRIM28,chr19,58544091,0,0,0,0,0,0,0,0,0,,,
3629,TRIM3,chr11,6448613,1,0,0,1,0,0,1,0,0,,,
3630,TRIM33,chr1,114392777,1,0,0,1,0,0,1,0,0,,,
3631,TRIM47,chr17,75874161,1,0,0,0,0,0,0,0,0,,,
3632,TRIM9,chr14,50975262,1,0,0,1,0,0,1,0,0,,,
3633,TRIO,chr5,14143702,1,0,0,1,0,0,1,0,0,,,
3634,TRIOBP,chr22,37696988,0,0,0,0,0,0,0,0,0,,,
3635,TRIP11,chr14,91965991,0,0,0,0,0,0,0,0,0,,,
3636,TRIP12,chr2,229763838,1,0,0,1,1,0,1,1,0,,,
3637,TRIP6,chr7,100867138,1,0,0,1,0,0,1,0,0,,,
3638,TRIT1,chr1,39838110,0,0,0,0,0,0,0,0,0,,,
3639,TRMT1,chr19,13104902,1,0,0,1,0,0,1,0,0,,,
3640,TRMT112,chr11,64316460,0,0,0,0,0,0,0,0,0,,,
3641,TRMT2A,chr22,20111866,1,0,0,1,0,0,1,0,0,,,
3642,TRMT5,chr14,60971451,1,1,0,1,1,0,1,1,0,,,
3643,TRMT6,chr20,5937235,1,0,0,1,1,0,1,1,0,,,
3644,TROVE2,chr1,193059422,0,0,0,0,0,0,0,0,0,,,
3645,TRPM7,chr15,50552473,1,0,0,1,0,0,1,0,0,,,
3646,TRPS1,chr8,115408496,1,0,1,0,0,1,0,0,1,,,
3647,TRPT1,chr11,64223799,1,0,0,1,0,0,1,0,0,,,
3648,TRRAP,chr7,98877933,1,0,0,0,0,0,0,0,0,,,
3649,TRUB1,chr10,114938193,0,0,0,0,0,0,0,0,0,,,
3650,TSC1,chr9,132891348,1,0,0,1,1,0,1,1,0,,,
3651,TSC2,chr16,2047465,1,0,0,1,0,0,1,1,0,,,
3652,TSC22D2,chr3,150408335,1,0,0,1,0,0,1,0,0,,,
3653,TSC22D3,chrX,107713221,1,0,0,0,0,0,0,0,0,,,
3654,TSC22D4,chr7,100463359,1,0,0,1,0,0,1,0,0,,,
3655,TSEN54,chr17,75516060,0,1,0,0,0,0,0,0,0,,,
3656,TSNAX,chr1,231528653,1,0,0,1,0,0,1,0,0,,,
3657,TSSC4,chr11,2400488,1,0,0,1,0,0,1,0,0,,,
3658,TTC14,chr3,180602130,1,0,0,0,0,0,0,0,0,,,
3659,TTC28,chr22,27978014,1,0,0,0,0,0,0,0,0,,,
3660,TTC3,chr21,37073226,1,0,0,0,0,0,0,0,0,,,
3661,TTC31,chr2,74483073,0,0,0,0,0,0,0,0,0,,,
3662,TTC33,chr5,40512333,1,0,0,1,0,0,0,0,0,,,
3663,TTC38,chr22,46267961,1,0,0,1,0,0,1,0,0,,,
3664,TTC39B,chr9,15163622,1,0,0,1,0,0,1,0,0,,,
3665,TTC4,chr1,54715822,0,0,0,0,0,0,0,0,0,,,
3666,TTC7A,chr2,46916157,1,0,0,1,0,0,1,0,0,,,
3667,TTC7B,chr14,90524564,1,0,0,1,0,0,1,0,0,,,
3668,TTC8,chr14,88824153,0,0,0,0,0,0,0,0,0,,,
3669,TTC9,chr14,70641787,0,0,0,0,0,0,0,0,0,,,
3670,TTF1,chr9,132375548,1,0,0,0,0,0,0,0,0,,,
3671,TTF2,chr1,117060303,1,1,0,1,1,0,1,1,0,,,
3672,TTI1,chr20,37983007,1,0,0,1,0,0,1,0,0,,,
3673,TTLL12,chr22,43166622,1,0,0,1,0,0,1,0,0,,,
3674,TTPAL,chr20,44475886,1,0,0,1,0,0,1,0,0,,,
3675,TTYH3,chr7,2631951,0,0,0,0,0,0,0,0,0,,,
3676,TUBA1A,chr12,49184796,0,0,0,0,0,0,0,0,0,,,
3677,TUBA1B,chr12,49127782,0,0,0,0,0,0,0,0,0,,,
3678,TUBA1C,chr12,49188736,1,0,0,0,0,0,0,0,0,,,
3679,TUBA4A,chr2,219249711,0,0,0,0,0,0,0,0,0,,,
3680,TUBB,chr6,30720201,0,0,0,0,0,0,0,0,0,,,
3681,TUBGCP3,chr13,112485005,1,0,0,1,0,0,1,0,0,,,
3682,TUSC1,chr9,25676389,1,0,0,1,0,0,1,0,0,,,
3683,TUSC2,chr3,50320027,1,0,0,1,0,0,1,0,0,,,
3684,TUT1,chr11,62575045,1,0,0,0,0,0,0,0,0,,,
3685,TWF1,chr12,43793723,1,0,0,1,0,0,1,0,0,,,
3686,TWF2,chr3,52228610,1,1,0,1,0,0,1,0,0,,,
3687,TWISTNB,chr7,19695462,1,0,0,1,0,0,1,0,0,,,
3688,TXLNA,chr1,32179686,1,1,0,1,0,0,1,0,0,,,
3689,TXLNG,chrX,16786427,1,0,0,1,0,0,1,0,0,,,
3690,TXNDC9,chr2,99318982,1,0,0,1,0,0,1,0,0,,,
3691,TXNL1,chr18,56597208,1,0,0,1,0,0,1,0,0,,,
3692,TYK2,chr19,10350529,1,0,0,1,0,0,1,0,0,,,
3693,TYMP,chr22,50525752,0,0,0,0,0,0,0,0,0,,,
3694,U2AF2,chr19,55654146,1,0,0,0,0,0,0,0,0,,,
3695,U2SURP,chr3,142964497,1,0,0,1,0,0,1,0,0,,,
3696,UACA,chr15,70654554,0,0,0,0,0,0,0,0,0,,,
3697,UBA1,chrX,47190861,0,0,0,0,0,0,0,0,0,,,
3698,UBA2,chr19,34428352,1,0,0,1,0,0,1,0,0,,,
3699,UBA5,chr3,132654446,1,0,0,1,0,0,1,0,0,,,
3700,UBA52,chr19,18571730,1,0,0,0,0,0,0,0,0,,,
3701,UBA6,chr4,67612652,1,0,0,1,0,0,1,0,0,,,
3702,UBAC1,chr9,135932969,1,0,0,0,0,0,0,0,0,,,
3703,UBAP1,chr9,34179005,1,1,0,1,0,0,1,0,0,,,
3704,UBAP2,chr9,33921693,1,0,0,1,0,0,1,0,0,,,
3705,UBAP2L,chr1,154220179,1,1,0,1,1,0,1,1,0,,,
3706,UBASH3B,chr11,122655675,0,0,0,0,0,0,0,0,0,,,
3707,UBE2E2,chr3,23203020,1,0,0,1,0,0,1,0,0,,,
3708,UBE2E3,chr2,180967248,1,0,0,1,0,0,1,0,0,,,
3709,UBE2J1,chr6,89326625,0,0,0,0,0,0,0,0,0,,,
3710,UBE2K,chr4,39698044,1,0,0,1,0,0,1,0,0,,,
3711,UBE2L6,chr11,57551656,1,0,0,0,0,0,0,0,0,,,
3712,UBE2M,chr19,58555712,0,0,0,0,0,0,0,0,0,,,
3713,UBE2O,chr17,76389451,1,1,0,1,1,0,1,1,0,,,
3714,UBE2R2,chr9,33817567,1,0,0,1,0,0,1,0,0,,,
3715,UBE2Z,chr17,48908369,0,0,0,0,0,0,0,0,0,,,
3716,UBE3B,chr12,109477402,1,0,0,1,0,0,1,0,0,,,
3717,UBE3C,chr7,157138913,1,0,0,1,0,0,1,0,0,,,
3718,UBE4A,chr11,118359585,1,0,0,1,0,0,1,0,0,,,
3719,UBE4B,chr1,10032832,1,0,0,1,0,0,1,0,0,,,
3720,UBFD1,chr16,23557362,1,0,0,1,0,0,1,0,0,,,
3721,UBL4A,chrX,154483717,0,0,0,0,0,0,0,0,0,,,
3722,UBL7,chr15,74445977,0,0,0,0,0,0,0,0,0,,,
3723,UBN1,chr16,4846665,1,0,0,1,0,0,1,0,0,,,
3724,UBN2,chr7,139230356,1,0,0,1,0,0,1,0,0,,,
3725,UBP1,chr3,33388336,1,0,0,1,0,0,1,0,0,,,
3726,UBR2,chr6,42564062,0,0,0,0,0,0,0,0,0,,,
3727,UBR3,chr2,169827458,1,0,0,1,0,0,1,0,0,,,
3728,UBR4,chr1,19074506,1,0,0,1,0,0,1,0,0,,,
3729,UBR7,chr14,93207056,1,0,0,1,0,0,1,0,0,,,
3730,UBTF,chr17,44205033,0,0,0,0,0,0,0,0,0,,,
3731,UBXN1,chr11,62676498,1,0,0,1,0,0,1,0,0,,,
3732,UBXN4,chr2,135741619,1,0,0,1,0,0,1,0,0,,,
3733,UBXN6,chr19,4444999,0,0,0,0,0,0,0,0,0,,,
3734,UBXN7,chr3,196347662,1,0,0,1,0,0,1,0,0,,,
3735,UCHL3,chr13,75549480,1,0,0,1,0,0,1,0,0,,,
3736,UCK1,chr9,131523801,1,0,0,1,0,0,1,0,0,,,
3737,UCKL1,chr20,63939829,1,0,0,1,0,0,1,0,0,,,
3738,UFL1,chr6,96521595,1,0,0,1,0,0,1,0,0,,,
3739,UGDH,chr4,39498755,0,0,0,0,0,0,0,0,0,,,
3740,UGP2,chr2,63840940,1,0,0,1,0,0,1,0,0,,,
3741,UHRF1,chr19,4903080,1,0,0,1,0,0,1,0,0,,,
3742,UHRF1BP1,chr6,34792015,1,0,0,1,0,0,1,0,0,,,
3743,UHRF1BP1L,chr12,100028455,1,0,0,1,0,0,1,0,0,,,
3744,UHRF2,chr9,6413151,1,0,0,1,0,0,1,0,0,,,
3745,UIMC1,chr5,176905005,1,0,0,1,0,0,1,0,0,,,
3746,ULK1,chr12,131894651,0,0,0,0,0,0,0,0,0,,,
3747,ULK3,chr15,74836116,1,0,0,0,0,0,0,0,0,,,
3748,UMPS,chr3,124730366,1,0,0,1,0,0,1,0,0,,,
3749,UNC13B,chr9,35161992,1,0,0,1,0,0,1,0,0,,,
3750,UNC45A,chr15,90930180,1,0,0,1,0,0,0,0,0,,,
